"","tweet","date","isretweet","retweeted","retweetcount","favoritecount","favorited"
"2364","#netde Markell is the Fourth Most Popular Governor in the Country. https://t.co/JrQvqIz3IA","2016-05-12 15:47:18","FALSE","FALSE","0","0","FALSE"
"2365","News and Events from Riverfront Wilmington https://t.co/A2UDD5RQNn #VisitWilm #netde","2016-05-12 15:45:22","FALSE","FALSE","0","0","FALSE"
"2366","RT @AntonikReports: Looking forward to meeting @RossChastain! @ChronicleNews37 @DEHighwaySafe #protectyourmelon, #buckleupde #netde","2016-05-12 15:44:59","TRUE","FALSE","1","0","FALSE"
"2367","We are on Snapchat!! #netde https://t.co/fu070CveVu","2016-05-12 15:43:35","FALSE","FALSE","0","2","FALSE"
"2368","Pls sign #bipartisan #cleanenergy plan supported by @ChrisCoons &amp; 208 current and former members of #Congress https://t.co/OghRNTeVpS #netde","2016-05-12 15:41:28","FALSE","FALSE","1","0","FALSE"
"2369","RT @2SPWilmington: Looks good doesn't it?? @FirestoneWalker #jackofalltrades #craftbeer #daydrinking #comegetit #netde #ThirstyThursday htt‚Ä¶","2016-05-12 15:36:12","TRUE","FALSE","1","0","FALSE"
"2370","Looks good doesn't it?? @FirestoneWalker #jackofalltrades #craftbeer #daydrinking #comegetit #netde #ThirstyThursday https://t.co/aRTgkbEhAF","2016-05-12 15:35:58","FALSE","FALSE","1","2","FALSE"
"2371","#WilmDE Mayor @DennisPWilliams ducks another mayoral debate: https://t.co/fsCZ6Kfu5k #NetDE","2016-05-12 15:33:37","FALSE","FALSE","0","0","FALSE"
"2372","False social media content an issue in #RIPAmy: https://t.co/cdzhjxaGRf via @teelehman #JusticeforAmy #NetDE https://t.co/dIR3nKkKRG","2016-05-12 15:32:26","FALSE","FALSE","0","0","FALSE"
"2373","#BREAKING: Name released in Millville Fire Department embezzlement https://t.co/QqkfKeONOr #netde via @MyDelmarvaNow","2016-05-12 15:31:44","FALSE","FALSE","0","0","FALSE"
"2374","RT @MyDelmarvaNow: Police have named the man who embezzled almost $200K from the Millville Fire Company. https://t.co/fIQU5NVX1w #netde","2016-05-12 15:28:25","TRUE","FALSE","1","0","FALSE"
"2375","Police have named the man who embezzled almost $200K from the Millville Fire Company. https://t.co/fIQU5NVX1w #netde","2016-05-12 15:27:53","FALSE","FALSE","1","0","FALSE"
"2376","RT @whyyfirst: Delaware pushes stricter prescribing guidelines for painkillers https://t.co/LhValHR14B #netDE","2016-05-12 15:25:57","TRUE","FALSE","1","0","FALSE"
"2377","#TBT Built in 1916, 1000 N. King St was renovated by Pettinaro in 2011 for a law firm https://t.co/Me1TQKoOET #netde https://t.co/9JrbK8QGxV","2016-05-12 15:25:24","FALSE","FALSE","0","0","FALSE"
"2378","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 15:16:51","TRUE","FALSE","47","0","FALSE"
"2379","Thank You! @jpmorgan for sponsoring our Launch Party! This Sat @7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/W0CecyK2oQ","2016-05-12 15:16:02","FALSE","FALSE","0","0","FALSE"
"2380","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 15:15:03","TRUE","FALSE","47","0","FALSE"
"2381","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 15:14:23","TRUE","FALSE","47","0","FALSE"
"2382","Delaware pushes stricter prescribing guidelines for painkillers https://t.co/LhValHR14B #netDE","2016-05-12 15:11:36","FALSE","FALSE","1","2","FALSE"
"2383","RT @demembridge: #TBT Waaaaayyyy Back!! Construction crews on the first span @demembridge circa 1950. tjm #netDE #netNJ https://t.co/Ga39Io‚Ä¶","2016-05-12 15:09:12","TRUE","FALSE","8","0","FALSE"
"2384","After visiting the resource fair participants receive a carload of food! #netde https://t.co/WqgUmXP0vP","2016-05-12 15:06:39","FALSE","FALSE","0","2","FALSE"
"2385","Indian River School District De shares the success of their S.O.S. program at our training #inspiresussex #netde https://t.co/UcJNW5loXb","2016-05-12 15:04:44","FALSE","FALSE","0","0","FALSE"
"2386","RT @josephjonessr: #graduation #college #career readiness 70% over 700 snrs are cooperatively employed #NetDE @DEStateChamber #nccvtsd http‚Ä¶","2016-05-12 15:04:06","TRUE","FALSE","4","0","FALSE"
"2387","Media Relations Is Not Dead Nor Is It Dying https://t.co/7KZcjIvdZz #netde","2016-05-12 15:03:15","FALSE","FALSE","0","0","FALSE"
"2388","I'm in #Dover today for the first Delaware Speech Language Hearing Association Legislative Day! #netde #advocacy #slpeeps","2016-05-12 14:57:55","FALSE","FALSE","0","3","FALSE"
"2389","RT @FoodBankofDE: We are having a resource fair at our Milford Branch today! Asia is handing out smoothie samples! #netde https://t.co/PQDG‚Ä¶","2016-05-12 14:56:06","TRUE","FALSE","2","0","FALSE"
"2390","Oakley had conducted over $190,000.00 in personal transactions using fire department funds ... #netde https://t.co/OavZOy8Ak2","2016-05-12 14:55:32","FALSE","FALSE","0","0","FALSE"
"2391","RT @CapeGazette: Expert: Flood risks extend beyond mapped floodplain https://t.co/AdlRQ8ohC8 #netde","2016-05-12 14:52:52","TRUE","FALSE","4","0","FALSE"
"2392","RT @GovernorMarkell: Participated in the #Lymediseasechallenge to help raise awareness about the disease. #netDE @Delaware_DHSS https://t.c‚Ä¶","2016-05-12 14:48:38","TRUE","FALSE","12","0","FALSE"
"2393","Thinking of creating a #netde startup? https://t.co/Fdbtgtvead https://t.co/v8zdZ5eLM3","2016-05-12 14:48:28","FALSE","FALSE","0","0","FALSE"
"2394","RT @CapeGazette: Tidewater seeks state funds for wastewater treatment plant https://t.co/5vEvBjAGmo #netde","2016-05-12 14:46:41","TRUE","FALSE","1","0","FALSE"
"2395","Mike Miller makes it official in Dover https://t.co/psp786lqXK #netde","2016-05-12 14:46:33","FALSE","FALSE","0","0","FALSE"
"2396","RT @JohnCarneyDE: #TBT to my Climate Chge Tour lst May.EPA report shows appx 1/3 of wetlands are in poor cndtn We MUST act now #netde https‚Ä¶","2016-05-12 14:44:45","TRUE","FALSE","2","0","FALSE"
"2397","Today @SeanBarneyDE announced his plan to take care of #veterans alongside members of his platoon &amp; DE vets #netde https://t.co/NogLBFsRHc","2016-05-12 14:44:09","FALSE","FALSE","0","1","FALSE"
"2398","#HenHatch16: @UDCHS alumnus John Erbey was among the winners for a treatment for acute kidney injuries. https://t.co/n1JCaS4bd6 #UDel #netDE","2016-05-12 14:42:59","FALSE","FALSE","1","1","FALSE"
"2399","Last year, letter carriers in Delaware collected 238,000 pounds of food ... #netde https://t.co/NOz8K9wo4A","2016-05-12 14:42:06","FALSE","FALSE","0","0","FALSE"
"2400","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 14:41:29","TRUE","FALSE","47","0","FALSE"
"2401","We are having a resource fair at our Milford Branch today! Asia is handing out smoothie samples! #netde https://t.co/PQDGudu6Hu","2016-05-12 14:39:48","FALSE","FALSE","2","0","FALSE"
"2402","RT @BeachPaper: #Marathon, #halfmarathon and #9K started at #Delaware Seashore @DEStateParks and finished at @EatAtLighthouse #netde https:‚Ä¶","2016-05-12 14:36:08","TRUE","FALSE","3","0","FALSE"
"2403","RT @GovernorMarkell: Participated in the #Lymediseasechallenge to help raise awareness about the disease. #netDE @Delaware_DHSS https://t.c‚Ä¶","2016-05-12 14:36:05","TRUE","FALSE","12","0","FALSE"
"2404","Participated in the #Lymediseasechallenge to help raise awareness about the disease. #netDE @Delaware_DHSS https://t.co/cZoRS4cS3U","2016-05-12 14:30:51","FALSE","FALSE","12","14","FALSE"
"2405","Thank You! @ISI 4 sponsoring our Launch Party! This Sat @7 #NetDE #thefutureisnow #highered https://t.co/eKCjJOWE6F https://t.co/CLJbTCVnsn","2016-05-12 14:30:03","FALSE","FALSE","0","0","FALSE"
"2406","RT @DrMarkBrainard: GoPro ready! #DTCC50 #OvertheEdgeDE #netde https://t.co/oDo4f5zWAF","2016-05-12 14:26:08","TRUE","FALSE","1","0","FALSE"
"2407","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 14:19:23","TRUE","FALSE","47","0","FALSE"
"2408","Thank You! @KFFDE 4 sponsoring our Launch Party!This Sat@7 #NetDE #thefutureisnow #highered https://t.co/eKCjJOWE6F https://t.co/ci1zbKuZlH","2016-05-12 14:16:01","FALSE","FALSE","0","1","FALSE"
"2409","GoPro ready! #DTCC50 #OvertheEdgeDE #netde https://t.co/oDo4f5zWAF","2016-05-12 14:11:30","FALSE","FALSE","1","2","FALSE"
"2410","ThankYou! @DelSportsLeague  4 sponsoring our LaunchParty! This Sat@7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/gBq2X0UZB4","2016-05-12 14:03:01","FALSE","FALSE","1","0","FALSE"
"2411","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 14:02:48","TRUE","FALSE","47","0","FALSE"
"2412","Did we #exceed your #expectations? Mind telling others? #googlereview https://t.co/Ly2WF8RBd1 #comeplay #netDE","2016-05-12 14:01:56","FALSE","FALSE","0","0","FALSE"
"2413","RT @DrMarkBrainard: Delaware Edgers a little nervous but ready to go! @DTCC50 #netde #OvertheEdgeDE https://t.co/UWdnjQWMM6","2016-05-12 13:59:29","TRUE","FALSE","1","0","FALSE"
"2414","Did you know #Delaware is getting an incredible Botanical Garden?! Check it out: https://t.co/sEkZVoCctH #netDE https://t.co/wPTj5lBTSE","2016-05-12 13:58:08","FALSE","FALSE","1","0","FALSE"
"2415","Delaware Edgers a little nervous but ready to go! @DTCC50 #netde #OvertheEdgeDE https://t.co/UWdnjQWMM6","2016-05-12 13:58:00","FALSE","FALSE","1","2","FALSE"
"2416","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:57:29","TRUE","FALSE","47","0","FALSE"
"2417","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:56:17","TRUE","FALSE","47","0","FALSE"
"2418","RT @datadanlarson: A little something from my #netDE twitter analysis. Number of tweets using the hashtag per day. From the last 7 days htt‚Ä¶","2016-05-12 13:51:06","TRUE","FALSE","1","0","FALSE"
"2419","RT @RadioDawson: House committee pushes pause on #WEIC #WilmDE redistricting plan https://t.co/tMsq4npiQI #netDE #eduDE @WDDE911","2016-05-12 13:50:48","TRUE","FALSE","2","0","FALSE"
"2420","RT @PDGTweet: What would #PaulRyan  mentor Jack Kemp do? https://t.co/kHifTv9cRo RT @jameshohmann @politicsooyu @HuffPostPol  #Election2016‚Ä¶","2016-05-12 13:50:30","TRUE","FALSE","1","0","FALSE"
"2421","RT @JoeIrizarry: The Redskins name/mascot issue will be voted on by the Red Clay School Board at its next regularly scheduled meeting in Ju‚Ä¶","2016-05-12 13:50:02","TRUE","FALSE","4","0","FALSE"
"2422","RT @honeybadgerfolk: Performing next Friday 5/20 at @FoDoBrewing! 5-8pm #netDE #DEonTap https://t.co/bnBj4fEQxR","2016-05-12 13:49:44","TRUE","FALSE","1","0","FALSE"
"2423","RT @HeyRatty: Proud of my friend @SeanBarneyDE tonight. While running for #Congress, he's talking about his #PTSD https://t.co/filRVEs5PE‚Ä¶","2016-05-12 13:49:02","TRUE","FALSE","3","0","FALSE"
"2424","Thank You! @BucciniPollin 4 sponsoring our Launch Party! This Sat@ 7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/lTYUrkuT1M","2016-05-12 13:49:01","FALSE","FALSE","0","0","FALSE"
"2425","RT @HeyRatty: Proud of my friend @SeanBarneyDE tonight. While running for #Congress, he's talking about his #PTSD https://t.co/filRVEs5PE‚Ä¶","2016-05-12 13:48:15","TRUE","FALSE","3","0","FALSE"
"2426","Thank You! @FoodBankofDE 4 sponsoring our Launch Party! This Sat @ 7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/kkWn4PBZy4","2016-05-12 13:48:01","FALSE","FALSE","0","1","FALSE"
"2427","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:47:55","TRUE","FALSE","47","0","FALSE"
"2428","Georgetown tapped for federal program https://t.co/fM2wfBhqu5 #netDE","2016-05-12 13:45:38","FALSE","FALSE","0","0","FALSE"
"2429","RT @acherry13: VIDEO: @DjWdel goes #OverTheEdgeDE: https://t.co/GXycfKjBfO #NetDE https://t.co/u3pxOy7mwP","2016-05-12 13:44:33","TRUE","FALSE","1","0","FALSE"
"2430","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:43:49","TRUE","FALSE","47","0","FALSE"
"2431","VIDEO: @DjWdel goes #OverTheEdgeDE: https://t.co/GXycfKjBfO #NetDE https://t.co/u3pxOy7mwP","2016-05-12 13:42:23","FALSE","FALSE","1","0","FALSE"
"2432","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:41:27","TRUE","FALSE","47","0","FALSE"
"2433","2016 #DelBio Educator of the Year (K-12) Honoree, Melanie Mundell, Featured in @UDaily Article: https://t.co/2lRHBLA9Zf #netde #STEM","2016-05-12 13:36:56","FALSE","FALSE","0","1","FALSE"
"2434","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:33:24","TRUE","FALSE","47","0","FALSE"
"2435","RT @ESCSearch: Congrats to Magda Moncrief of @IronHillWilm on being nominated for HR Person of the Year! @HRPerson_ofyear #HR #netde","2016-05-12 13:32:52","TRUE","FALSE","1","0","FALSE"
"2436","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:31:37","TRUE","FALSE","47","0","FALSE"
"2437","10th Annual Wilmington Grand Prix is set for this weekend https://t.co/ggEHMb8e9U #netde #VisitWilm @outandaboutnow https://t.co/jquMjRtzMd","2016-05-12 13:31:33","FALSE","FALSE","0","1","FALSE"
"2438",".@rehoboth_beach is one of 20 boardwalks vying for title of best boardwalk in country in a @USATODAY poll. https://t.co/s58zUwWHBr #netde","2016-05-12 13:30:54","FALSE","FALSE","0","0","FALSE"
"2439","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:30:53","TRUE","FALSE","47","0","FALSE"
"2440","#WilmDE mayor won't attend rescheduled debate @DelawareOnline https://t.co/8Mqb4QV6Fj #NetDE #Delaware https://t.co/s7gtQK1iem","2016-05-12 13:30:31","FALSE","FALSE","0","0","FALSE"
"2441","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:30:22","TRUE","FALSE","47","0","FALSE"
"2442","RT @2SPWilmington: Doors open in T-2 hours. How are you spending your #ThirstyThursday @FirestoneWalker #craftbeer #BeerOClock #netde https‚Ä¶","2016-05-12 13:30:05","TRUE","FALSE","2","0","FALSE"
"2443","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:29:48","TRUE","FALSE","47","0","FALSE"
"2444","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:29:13","TRUE","FALSE","47","0","FALSE"
"2445","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:28:55","TRUE","FALSE","47","0","FALSE"
"2446","RT @DoverDEPolice: Helpful traffic, safety, and fan information for @nascar race week at the @MonsterMile #netde  https://t.co/XvFFayNf7n","2016-05-12 13:28:42","TRUE","FALSE","5","0","FALSE"
"2447","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:27:38","TRUE","FALSE","47","0","FALSE"
"2448","Doors open in T-2 hours. How are you spending your #ThirstyThursday @FirestoneWalker #craftbeer #BeerOClock #netde https://t.co/9qO4NR3zvk","2016-05-12 13:25:17","FALSE","FALSE","2","0","FALSE"
"2449","Grand Opening Event Middletown ReStore 600 N. Broad St 10am.  @ChrisCoons  @SenatorCarper  @GovernorMarkell  @JohnCarneyDE  #netde","2016-05-12 13:25:14","FALSE","FALSE","0","0","FALSE"
"2450","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:24:47","TRUE","FALSE","47","0","FALSE"
"2451","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:24:42","TRUE","FALSE","47","0","FALSE"
"2452","RT @ArRuple: Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack‚Ä¶","2016-05-12 13:23:37","TRUE","FALSE","47","0","FALSE"
"2453","RT @HagleyDE: We're finding it pretty hard to get work done with this adorable groundhog family outside our office windows! #netde https://‚Ä¶","2016-05-12 13:23:20","TRUE","FALSE","1","0","FALSE"
"2454","We're finding it pretty hard to get work done with this adorable groundhog family outside our office windows! #netde https://t.co/r3MJuthHqy","2016-05-12 13:23:04","FALSE","FALSE","1","8","FALSE"
"2455","Ì†ΩÌ±âDELEWAREÌ†ΩÌ±à may become the 1ST SANCTUARY STATE! Federal Funds should STOP! #DeportIllegals https://t.co/Ondg8SZjii @WeBackJack #netDe","2016-05-12 13:21:38","FALSE","FALSE","47","31","FALSE"
"2456",".#DonaldTrump continues to alienate world leaders https://t.co/0U4YCuAt5H RT @HuffPostPol @Sttbs73 @nprpolitics #Election2016 #netde","2016-05-12 13:21:37","FALSE","FALSE","0","0","FALSE"
"2457","DE-141: NB has a L lane restriction at Airport Rd for construction.  Delays in the area.  #NetDE","2016-05-12 13:21:15","FALSE","FALSE","0","0","FALSE"
"2458","RT @Delaware_DHSS: Sec Landgraf about to talk about addiction &amp; violence to Delaware Organization of Nurse Leaders. #NursesWeek #netde http‚Ä¶","2016-05-12 13:21:01","TRUE","FALSE","1","0","FALSE"
"2459","Thank you @Highmark for funding the work we are doing in Sussex County through the Community Blueprint Grant #netde https://t.co/BzIAWTLoM2","2016-05-12 13:20:17","FALSE","FALSE","0","1","FALSE"
"2460","Three more flu deaths in Delaware https://t.co/AyQ6dtA501 #netDE","2016-05-12 13:13:07","FALSE","FALSE","0","0","FALSE"
"2461","Thank You! @Chase for sponsoring our Launch Party! This Sat @7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/qoaz2HwskR","2016-05-12 13:13:01","FALSE","FALSE","0","0","FALSE"
"2462","Thank You! @jpmorgan for sponsoring our Launch Party! This Sat @7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/fwPMflXXqm","2016-05-12 13:12:01","FALSE","FALSE","0","0","FALSE"
"2463","RT @JohnCarneyDE: #TBT to my Climate Chge Tour lst May.EPA report shows appx 1/3 of wetlands are in poor cndtn We MUST act now #netde https‚Ä¶","2016-05-12 13:11:19","TRUE","FALSE","2","0","FALSE"
"2464","Milton Arts Guild Spring Fling Art Show &amp; Sale 
April 1 - May 24 
For more info call 302-684-1500
#miltonde #netde https://t.co/8N2uYMnSOV","2016-05-12 13:11:01","FALSE","FALSE","0","0","FALSE"
"2465","RT @demembridge: #TBT Waaaaayyyy Back!! Construction crews on the first span @demembridge circa 1950. tjm #netDE #netNJ https://t.co/Ga39Io‚Ä¶","2016-05-12 13:10:51","TRUE","FALSE","8","0","FALSE"
"2466","RT @technicallyDE: Nat'l Endowment for the Arts grant will revamp 4 @CreativeWilm spaces https://t.co/ObGKSNfUYT #netDE","2016-05-12 13:09:26","TRUE","FALSE","2","0","FALSE"
"2467","What would #PaulRyan  mentor Jack Kemp do? https://t.co/kHifTv9cRo RT @jameshohmann @politicsooyu @HuffPostPol  #Election2016 #GOP #netde","2016-05-12 13:07:57","FALSE","FALSE","1","1","FALSE"
"2468","#TBT to my Climate Chge Tour lst May.EPA report shows appx 1/3 of wetlands are in poor cndtn We MUST act now #netde https://t.co/A9caDnTwcI","2016-05-12 13:07:18","FALSE","FALSE","2","2","FALSE"
"2469","Now I'm carrying around our roster, waiting to run into a 30+ keeper, all in desperation. #netDE","2016-05-12 13:06:25","FALSE","FALSE","0","0","FALSE"
"2470","I will inspire someone by by helping someone with their homework @DMimaginatorium #netde","2016-05-12 12:58:27","FALSE","FALSE","0","0","FALSE"
"2471","RT @bootcampxchange: RT @zipcodewilm ""How Java Changed Programming Forever #netDE #inWilm

 https://t.co/UZOb5xOkbP"" https://t.co/s9Dk3dwSpW","2016-05-12 12:58:12","TRUE","FALSE","3","0","FALSE"
"2472","Get ready for #summer with the '1 PRICE SALE' at Union Park Honda! #CRV https://t.co/fBU9QfuGJg #HondaCRV #netde https://t.co/8SWi2xpLVS","2016-05-12 12:57:53","FALSE","FALSE","0","1","FALSE"
"2473","RT @bootcampxchange: RT @zipcodewilm ""How Java Changed Programming Forever #netDE #inWilm

 https://t.co/UZOb5xOkbP"" https://t.co/s9Dk3dwSpW","2016-05-12 12:57:00","TRUE","FALSE","3","0","FALSE"
"2474","https://t.co/q5BiVyP0Pb Like you would a toddler, don't take peoples criticism. Just let it roll off of you. #DMimaginatorium #netde","2016-05-12 12:56:00","FALSE","FALSE","0","0","FALSE"
"2475","I'll inspire people by showing my work to them. @DMimaginatorium #netde","2016-05-12 12:55:02","FALSE","FALSE","0","0","FALSE"
"2476","I will inspire someone by being myself and staying positive no matter what. #DMimaginatorium #netde","2016-05-12 12:52:23","FALSE","FALSE","0","0","FALSE"
"2477","#netde Thursday Open Thread [5.12.16] - ‚ÄúJoe Biden took months to decide he wouldn‚Äôt run for president ‚Äî but he... https://t.co/GD4Tf3s0bG","2016-05-12 12:47:11","FALSE","FALSE","0","0","FALSE"
"2478","RT @teelehman: Check out the Wilmington ""Then and Now"" feature on https://t.co/wvBeQxpP7O: https://t.co/mS9zKxGmnp | #WilmDE #NetDE https:/‚Ä¶","2016-05-12 12:46:31","TRUE","FALSE","3","0","FALSE"
"2479","What is your son's or daughter's favorite quality time activity?
#earlylearning #ece #netde #QT30 #childdevelopment","2016-05-12 12:46:19","FALSE","FALSE","0","0","FALSE"
"2480","I could inspire the freshman today by working hard while they're in the shop @DMimaginatorium #netde","2016-05-12 12:41:44","FALSE","FALSE","0","0","FALSE"
"2481","RT @dbctfx: DE-3: Marsh Rd has lane restrictions again today: SB the L lane and NB the R lane closed at I-95.  #NetDE","2016-05-12 12:40:10","TRUE","FALSE","1","0","FALSE"
"2482","RT @dbctfx: DE-273: EB at White Clay Center, report of an accident in the roadway.  #NetDE","2016-05-12 12:40:07","TRUE","FALSE","1","0","FALSE"
"2483","I inspire people by helping others. @DMimaginatorium #netde","2016-05-12 12:36:37","FALSE","FALSE","0","1","FALSE"
"2484","I will inspire others by helping when people need it &amp; motivating them. @DMimaginatorium #netde","2016-05-12 12:36:27","FALSE","FALSE","0","0","FALSE"
"2485","I will inspire someone by giving complements @DMimaginatorium #netde","2016-05-12 12:36:02","FALSE","FALSE","0","0","FALSE"
"2486","DE-3: Marsh Rd has lane restrictions again today: SB the L lane and NB the R lane closed at I-95.  #NetDE","2016-05-12 12:35:45","FALSE","FALSE","1","0","FALSE"
"2487","#firstandlittle #fnlhappy #netde @ First &amp; Little https://t.co/pRTfyWHT0Y","2016-05-12 12:35:38","FALSE","FALSE","0","0","FALSE"
"2488","DE-273: EB at White Clay Center, report of an accident in the roadway.  #NetDE","2016-05-12 12:34:56","FALSE","FALSE","1","0","FALSE"
"2489","@De11eDonne Are you free Sat? #delledonnedesigns #Bizcircle #BeBold #NetDE @DjAktive Tixs: https://t.co/eKCjJOWE6F https://t.co/y5NdWLwgM2","2016-05-12 12:32:01","FALSE","FALSE","0","0","FALSE"
"2490","RT @teelehman: Check out the Wilmington ""Then and Now"" feature on https://t.co/wvBeQxpP7O: https://t.co/mS9zKxGmnp | #WilmDE #NetDE https:/‚Ä¶","2016-05-12 12:30:34","TRUE","FALSE","3","0","FALSE"
"2491","I will inspire people by encouraging them when they're down. #netde @DMimaginatorium","2016-05-12 12:30:16","FALSE","FALSE","0","1","FALSE"
"2492","RT @demembridge: #TBT Waaaaayyyy Back!! Construction crews on the first span @demembridge circa 1950. tjm #netDE #netNJ https://t.co/Ga39Io‚Ä¶","2016-05-12 12:27:30","TRUE","FALSE","8","0","FALSE"
"2493","Sec Landgraf about to talk about addiction &amp; violence to Delaware Organization of Nurse Leaders. #NursesWeek #netde https://t.co/ERT5ALTXMM","2016-05-12 12:26:08","FALSE","FALSE","1","1","FALSE"
"2494","RT @dbctfx: Sussex County: in Greenwood, report of an accident w/injuries, Rt 13 at Rt 16.  #NetDE  #SussexDE","2016-05-12 12:25:12","TRUE","FALSE","1","0","FALSE"
"2495","Great shot of bridge construction along the Delaware River #netDE #Acrophobia anyone? https://t.co/28qJTD3aMy","2016-05-12 12:23:26","FALSE","FALSE","0","2","FALSE"
